visitorID,UnitTime,TotalTime,TotalAttractions
747001,7.63,145,19
747056,6.14,135,22
747172,7.38,155,21
747486,6.37,121,19
747550,3.86,81,21
747874,9.16,293,32
747901,7.15,143,20
747926,5.50,110,20
748070,4.71,113,24
748193,6.06,103,17
748240,5.50,99,18
748518,5.95,125,21
748578,6.55,131,20
748592,10.62,425,40
748719,6.97,251,36
748757,6.05,121,20
748872,7.74,240,31
748917,6.24,131,21
748943,6.26,144,23
749044,6.81,252,37
749107,6.05,127,21
749425,8.80,264,30
749426,5.59,123,22
749491,8.57,394,46
749964,9.26,361,39
750083,7.45,149,20
750143,5.11,92,18
750163,8.52,392,46
750190,9.86,286,29
750540,8.38,327,39
750693,6.04,139,23
750724,8.17,286,35
750943,5.79,139,24
750980,4.12,99,24
751342,5.50,99,18
751494,7.86,228,29
751565,10.87,250,23
752224,5.12,133,26
752231,9.64,347,36
752256,8.49,331,39
752348,5.38,43,8
752462,4.42,53,12
752733,5.40,189,35
752767,6.95,139,20
752768,9.31,270,29
753092,7.29,226,31
753372,5.32,133,25
753509,5.04,136,27
753553,8.33,150,18
753593,7.23,217,30
753790,4.96,119,24
753931,5.57,128,23
754017,5.86,123,21
754085,4.13,124,30
754119,7.74,147,19
754688,6.33,133,21
754726,5.59,123,22
754784,6.45,129,20
755373,7.00,140,20
755509,3.21,61,19
755524,6.87,261,38
755534,7.16,229,32
755541,6.12,147,24
755670,5.05,111,22
755768,6.95,139,20
755822,11.15,379,34
756153,10.10,303,30
756207,5.65,113,20
756531,5.42,103,19
756638,8.38,377,45
757027,7.87,354,45
757419,10.89,392,36
757845,11.15,379,34
757916,6.76,250,37
757980,8.34,267,32
758067,4.96,114,23
758110,5.13,118,23
758460,7.91,269,34
759216,7.69,123,16
759250,7.60,152,20
759256,3.33,80,24
759648,5.88,147,25
759761,6.12,147,24
759792,5.00,115,23
759991,6.80,68,10
760294,8.33,150,18
760316,8.03,233,29
760351,6.50,143,22
760539,8.81,238,27
760596,5.00,120,24
761614,4.19,67,16
761789,8.37,159,19
761803,7.78,140,18
762079,4.48,112,25
762473,6.90,145,21
762485,5.75,115,20
762721,6.19,130,21
762846,5.87,135,23
763108,5.91,130,22
764045,8.00,152,19
764158,4.78,86,18
764182,7.58,273,36
764255,5.11,92,18
764378,5.58,106,19
764663,8.66,303,35
764970,10.46,136,13
765092,7.41,237,32
765225,6.63,126,19
765755,8.98,377,42
765795,9.67,145,15
765962,8.15,277,34
766104,7.59,258,34
766183,8.79,369,42
766218,9.55,363,38
766385,5.14,113,22
766395,4.56,114,25
766410,5.46,142,26
766528,5.71,120,21
766649,8.48,280,33
767004,6.77,149,22
767055,7.47,127,17
767374,5.41,119,22
767829,3.43,48,14
767871,5.25,147,28
768020,7.76,287,37
768446,9.60,96,10
768546,6.53,124,19
768816,6.80,68,10
768975,3.58,43,12
769058,7.39,133,18
769128,7.00,147,21
769171,7.08,269,38
769234,3.82,65,17
769381,4.82,135,28
769435,5.71,137,24
770252,8.41,311,37
770488,5.13,118,23
770804,7.62,122,16
770923,9.76,332,34
771390,5.50,143,26
771453,5.91,130,22
771525,8.83,256,29
771829,5.95,119,20
772368,10.95,416,38
772800,4.67,140,30
772909,5.95,125,21
773058,11.77,365,31
773078,5.52,116,21
773466,3.93,59,15
773784,9.21,258,28
773932,5.44,136,25
773980,5.95,125,21
774775,10.89,403,37
774798,6.05,133,22
774876,7.75,341,44
775072,4.76,119,25
775152,8.14,236,29
775203,3.00,51,17
775288,7.36,162,22
775388,3.46,90,26
775457,7.97,239,30
775678,5.70,211,37
775758,7.06,240,34
775927,6.92,263,38
776705,4.33,117,27
776776,6.52,137,21
776834,9.10,282,31
776998,4.42,53,12
777006,8.46,330,39
777056,8.10,243,30
777133,5.13,118,23
777155,4.19,67,16
777171,13.24,437,33
777421,9.50,285,30
777472,8.90,258,29
777486,8.80,308,35
777974,6.59,224,34
778360,6.32,120,19
778784,5.04,121,24
778821,8.27,339,41
779318,6.82,150,22
779535,10.00,400,40
779905,4.74,109,23
780030,6.90,145,21
780190,7.79,265,34
780234,6.04,139,23
780482,5.15,103,20
780915,6.00,120,20
780918,5.08,122,24
780921,7.53,143,19
780944,6.67,140,21
780945,5.67,51,9
781143,5.57,128,23
781274,5.12,128,25
781307,4.55,91,20
781473,4.70,108,23
781799,7.06,127,18
781978,8.16,155,19
782299,5.00,115,23
782351,8.90,258,29
782566,4.67,140,30
782569,4.50,108,24
782664,7.19,259,36
782811,8.66,303,35
782954,11.55,254,22
782960,9.28,269,29
783306,6.61,218,33
783769,7.00,147,21
784566,6.00,126,21
784655,9.07,272,30
784784,9.11,337,37
784799,6.56,118,18
784943,5.56,150,27
784969,6.30,126,20
785152,5.52,138,25
785278,6.89,131,19
785288,5.65,130,23
785325,5.27,137,26
785378,5.24,89,17
785770,5.54,133,24
785841,7.45,231,31
785868,5.90,124,21
785897,4.67,140,30
786325,6.12,147,24
786362,4.95,109,22
786425,8.75,385,44
786543,6.75,135,20
786928,7.53,128,17
786972,6.75,243,36
787081,3.93,59,15
787178,6.16,117,19
787796,6.42,257,40
788040,6.97,244,35
788374,7.17,251,35
788489,4.23,55,13
788497,5.07,76,15
788576,13.94,460,33
788735,9.48,294,31
788910,11.70,316,27
789165,3.75,60,16
789216,6.95,139,20
789396,7.58,144,19
789567,5.75,115,20
790422,6.05,127,21
790574,5.54,133,24
790661,3.86,112,29
791077,5.27,137,26
791139,6.22,56,9
791316,5.00,95,19
791537,4.27,47,11
792368,6.67,140,21
792475,5.36,118,22
793595,9.85,404,41
793673,7.74,271,35
793703,7.75,341,44
794083,9.26,361,39
794134,5.54,133,24
794198,5.27,137,26
794235,8.80,264,30
794282,4.88,122,25
794494,8.19,131,16
794748,5.45,120,22
795160,8.67,260,30
795257,8.93,366,41
795389,7.06,254,36
795501,5.08,132,26
795630,4.76,119,25
795931,6.51,267,41
795956,7.30,146,20
795970,8.69,391,45
796138,10.92,273,25
796408,5.27,137,26
796491,6.11,110,18
796658,5.11,143,28
797308,6.07,91,15
797317,5.10,107,21
797787,8.10,332,41
797872,6.74,128,19
798193,6.35,146,23
798323,5.88,153,26
798559,7.56,136,18
798609,4.72,137,29
798854,9.10,382,42
798869,7.60,380,50
798967,5.46,131,24
798994,5.39,124,23
799114,11.28,282,25
799236,6.50,143,22
799282,4.52,104,23
799354,5.75,115,20
800016,9.67,145,15
800018,6.70,154,23
800081,4.92,123,25
800528,10.22,276,27
800724,5.88,147,25
800878,10.08,363,36
801052,9.73,146,15
801106,4.22,97,23
801477,5.43,114,21
801502,4.83,116,24
801511,3.75,60,16
801612,7.22,130,18
801862,8.05,298,37
801953,6.97,251,36
802172,6.32,139,22
802229,8.19,131,16
802388,8.59,275,32
802410,6.23,81,13
802526,4.43,102,23
802705,5.28,132,25
802758,4.20,84,20
802986,7.00,140,20
803659,7.16,136,19
804851,5.11,92,18
805058,6.33,114,18
805298,10.08,383,38
805420,5.91,130,22
805435,9.23,360,39
805707,7.38,155,21
805788,8.67,260,30
805939,6.23,137,22
806371,10.15,274,27
806419,6.20,124,20
806422,10.05,372,37
806727,6.55,131,20
807150,4.42,53,12
807245,5.68,125,22
807358,4.67,140,30
807615,8.17,245,30
807801,6.64,93,14
807810,6.90,145,21
807812,10.74,290,27
808070,9.97,399,40
808354,4.65,107,23
808515,6.94,125,18
808533,6.05,115,19
808776,6.40,224,35
808815,8.79,299,34
809068,6.73,148,22
809175,7.18,158,22
809231,8.56,274,32
809255,9.46,265,28
809385,5.79,139,24
809588,8.24,272,33
809595,4.56,114,25
809635,7.60,114,15
809736,8.38,285,34
809759,5.42,130,24
810123,12.67,380,30
810181,5.50,110,20
810212,8.90,365,41
810392,7.11,270,38
810466,6.35,146,23
810496,8.76,324,37
810677,7.45,246,33
810735,8.93,366,41
810833,5.91,130,22
810843,6.44,219,34
810856,4.40,110,25
810862,6.80,238,35
810887,4.43,124,28
811009,8.56,368,43
811356,10.57,391,37
811361,6.55,131,20
811548,4.03,117,29
811616,9.51,352,37
811679,2.71,65,24
812073,13.24,278,21
812224,7.75,248,32
812472,7.94,278,35
812894,9.59,163,17
813316,3.93,55,14
813534,5.95,125,21
813540,5.04,136,27
813636,8.27,339,41
813641,10.84,401,37
813750,6.92,263,38
813863,10.43,386,37
814313,6.07,91,15
814391,5.10,107,21
814498,5.12,87,17
814523,6.92,277,40
814577,7.68,284,37
815184,11.81,307,26
815642,6.48,136,21
815693,5.68,193,34
816045,9.10,282,31
816099,8.17,237,29
816120,6.75,135,20
816196,4.50,90,20
816259,5.32,133,25
816550,6.33,152,24
816619,5.79,139,24
816686,8.23,354,43
816813,8.21,279,34
816938,5.17,124,24
817013,5.23,136,26
818140,10.38,405,39
818164,4.67,112,24
818338,5.92,142,24
818401,7.62,122,16
818409,5.55,111,20
818411,7.82,258,33
818521,7.15,336,47
818720,2.71,65,24
819081,11.08,288,26
819126,8.41,345,41
819140,7.40,111,15
819869,10.79,259,24
820353,6.75,135,20
820425,4.88,127,26
821075,10.08,383,38
821176,5.91,130,22
821251,5.10,107,21
821526,6.23,137,22
821553,6.40,128,20
821572,4.43,102,23
821721,8.80,405,46
821837,11.29,395,35
821874,6.71,141,21
822115,6.35,127,20
822246,4.86,102,21
822384,7.67,138,18
822450,7.29,226,31
822469,9.46,388,41
822775,9.32,261,28
822936,9.02,406,45
823301,4.20,105,25
823565,8.93,268,30
823816,7.56,136,18
823913,4.82,135,28
823949,8.79,290,33
824041,7.56,136,18
824298,6.23,137,22
824415,5.88,47,8
824420,4.84,155,32
824431,5.67,119,21
824453,4.67,126,27
824998,4.81,130,27
825258,13.59,394,29
825466,11.48,379,33
825652,7.79,374,48
825722,5.00,135,27
825934,6.09,134,22
826048,5.32,117,22
826185,6.05,127,21
827020,10.17,356,35
827053,4.83,116,24
827113,9.21,258,28
827231,5.62,219,39
827251,6.08,225,37
827389,9.25,370,40
827497,7.25,145,20
827522,10.92,273,25
827532,9.73,146,15
827800,7.38,155,21
828045,5.04,136,27
828311,7.17,251,35
828414,9.37,281,30
828737,5.17,119,23
828939,4.50,108,24
829110,4.96,114,23
829257,6.63,272,41
829460,7.12,242,34
829817,5.50,121,22
829904,6.05,133,22
829928,6.57,151,23
829943,6.67,140,21
830269,6.09,134,22
830550,5.17,93,18
830648,4.86,102,21
830650,10.10,313,31
831214,4.67,140,30
831322,7.10,213,30
831670,8.37,159,19
831739,5.68,125,22
831782,4.29,120,28
832080,3.93,114,29
832467,5.96,149,25
832505,7.75,248,32
832516,6.08,152,25
832662,8.84,380,43
832725,5.84,111,19
833015,6.42,244,38
833129,5.09,112,22
833204,6.95,139,20
833215,4.42,53,12
833313,6.18,136,22
833388,5.24,131,25
833413,5.24,89,17
833459,8.03,281,35
833743,7.19,259,36
834234,4.96,119,24
834723,9.14,265,29
834854,6.89,255,37
834954,7.16,272,38
835106,7.95,318,40
835362,6.14,135,22
835640,9.29,353,38
835642,5.09,117,23
835740,6.14,135,22
835786,6.56,118,18
835980,6.18,136,22
835984,9.52,400,42
836400,5.93,249,42
836420,6.92,277,40
836515,8.73,358,41
836620,6.85,137,20
836726,8.57,257,30
836758,8.59,292,34
837420,7.40,348,47
837471,5.04,136,27
837587,8.52,281,33
837846,5.08,132,26
837947,9.12,310,34
837989,8.93,384,43
838026,8.42,278,33
838237,9.38,150,16
838576,5.57,117,21
838722,6.23,137,22
838747,6.20,124,20
838917,8.29,373,45
839308,11.29,395,35
839322,4.77,148,31
839555,5.85,117,20
840146,3.92,51,13
840221,5.04,121,24
840358,7.08,262,37
840480,7.88,252,32
840930,6.00,138,23
841015,4.96,119,24
841206,10.06,322,32
841314,12.03,397,33
841348,6.27,232,37
841387,4.96,124,25
841407,4.38,57,13
841552,11.65,396,34
841821,7.31,117,16
841993,5.05,101,20
842189,5.95,125,21
842328,3.77,83,22
842645,9.82,393,40
842853,9.76,283,29
843142,6.27,232,37
843206,8.82,291,33
843401,5.30,122,23
843582,5.67,119,21
844016,6.86,240,35
844017,6.22,112,18
844271,5.57,117,21
844301,7.67,307,40
844319,8.62,336,39
844639,2.88,46,16
844689,7.20,144,20
845051,10.10,303,30
845135,8.56,351,41
845407,9.09,309,34
845597,11.03,364,33
845960,7.06,113,16
846280,6.29,239,38
846519,5.08,66,13
846631,9.38,394,42
846638,6.43,135,21
846957,6.55,131,20
847132,3.40,51,15
847239,7.60,152,20
847368,5.83,105,18
847425,5.96,137,23
847619,6.40,64,10
847672,5.19,109,21
847749,5.23,115,22
848155,7.76,256,33
848245,9.20,230,25
848722,5.08,132,26
848800,9.85,404,41
848858,7.76,264,34
848941,4.43,102,23
849110,7.65,283,37
849388,7.16,272,38
849521,9.21,396,43
849738,6.10,122,20
849807,5.40,81,15
850324,8.83,406,46
850606,4.71,113,24
851281,6.09,134,22
851421,4.40,88,20
851555,9.96,269,27
851838,8.27,339,41
852542,6.95,132,19
852664,5.68,125,22
853432,8.72,279,32
853917,7.48,232,31
854137,8.62,336,39
854271,7.36,309,42
854332,4.85,97,20
854341,10.57,423,40
854553,7.44,119,16
854868,5.64,124,22
855137,10.22,276,27
855159,6.29,239,38
855326,5.73,126,22
855493,6.62,225,34
855567,4.27,128,30
855607,5.83,134,23
855712,8.95,385,43
855830,4.26,98,23
856067,12.67,380,30
856425,8.69,391,45
856455,6.72,121,18
856573,5.04,121,24
856590,4.64,102,22
856673,5.83,134,23
857114,4.72,137,29
857166,5.45,120,22
857192,4.75,114,24
857616,6.18,136,22
857752,7.72,139,18
857824,7.50,120,16
858135,7.85,267,34
858578,2.73,41,15
858748,6.47,123,19
858816,7.29,226,31
858902,6.56,118,18
859038,8.10,405,50
859113,8.90,356,40
859626,8.44,152,18
859741,5.07,76,15
859841,6.54,157,24
860381,4.89,93,19
860426,7.16,265,37
860499,8.16,155,19
860506,4.63,125,27
860772,10.21,296,29
861128,4.73,104,22
861665,5.19,109,21
861673,7.84,353,45
861721,5.35,139,26
861939,8.88,355,40
862235,6.30,126,20
862836,5.62,135,24
862848,7.00,140,20
862889,8.00,384,48
863011,7.70,231,30
863249,6.97,258,37
863916,8.93,402,45
863925,11.09,377,34
864018,9.24,425,46
864019,4.82,135,28
864342,6.08,146,24
864382,5.84,111,19
864454,8.18,139,17
864634,10.04,261,26
864696,4.67,140,30
864736,6.33,114,18
864833,7.68,261,34
864973,5.41,119,22
865019,8.63,371,43
865037,4.44,120,27
865155,5.00,125,25
865604,7.74,147,19
865729,3.93,59,15
865742,6.39,115,18
866007,9.54,372,39
866321,7.39,133,18
866490,5.39,124,23
866580,3.93,114,29
866601,4.80,96,20
866636,7.16,136,19
866988,9.12,292,32
867286,6.14,178,29
867873,8.05,322,40
868222,8.09,372,46
868390,5.88,147,25
868391,4.57,105,23
868421,7.38,155,21
868659,5.11,92,18
868693,6.13,141,23
868805,6.83,123,18
869045,7.44,134,18
869116,6.14,135,22
869366,5.00,115,23
869478,11.94,406,34
869640,6.12,147,24
869906,4.64,65,14
870188,6.34,241,38
870287,5.03,146,29
870289,9.22,415,45
870379,9.51,371,39
870414,5.67,119,21
870731,5.42,130,24
871111,7.60,380,50
871333,7.86,346,44
871433,8.06,250,31
871450,6.53,124,19
871672,9.46,369,39
871747,10.04,261,26
871859,6.57,151,23
872187,4.92,128,26
872243,5.86,129,22
872429,4.05,89,22
872585,8.50,255,30
872624,8.56,274,32
872658,4.76,119,25
872825,10.85,369,34
873104,6.00,156,26
873143,7.84,345,44
873560,10.77,420,39
873971,5.00,120,24
874070,9.12,374,41
874286,5.27,137,26
874447,9.83,285,29
874468,5.52,116,21
874520,4.93,138,28
874532,5.52,116,21
874650,4.88,122,25
874887,11.25,405,36
875263,8.47,254,30
875420,6.79,129,19
875548,9.37,384,41
875692,4.61,129,28
875863,9.64,376,39
876501,6.22,168,27
876503,7.28,233,32
876572,5.42,141,26
876933,8.11,146,18
876940,3.92,51,13
877394,5.50,121,22
877519,6.23,137,22
877935,4.88,122,25
877947,8.87,275,31
878118,4.15,83,20
878162,6.14,129,21
878281,8.12,276,34
878306,6.62,225,34
878407,9.32,345,37
878878,3.71,104,28
879255,7.24,333,46
879534,8.20,246,30
879813,10.94,383,35
879855,7.19,230,32
879932,5.48,148,27
880093,6.76,223,33
880166,5.64,124,22
880281,6.60,132,20
880619,10.46,387,37
880807,4.68,117,25
880814,6.86,240,35
881043,7.62,343,45
881249,5.50,121,22
881585,7.53,143,19
882177,5.23,115,22
882208,7.38,155,21
882360,5.62,118,21
882743,5.46,142,26
883270,7.97,263,33
883302,4.96,114,23
883344,4.85,126,26
883537,5.23,136,26
883588,4.78,86,18
883742,7.25,145,20
883776,4.46,116,26
884260,7.60,327,43
884342,6.40,96,15
884409,5.38,129,24
884921,8.93,402,45
884969,6.19,130,21
884972,6.80,238,35
884977,4.33,117,27
885164,7.75,248,32
885299,8.04,370,46
885546,5.64,124,22
885675,8.37,385,46
885723,3.11,59,19
885725,7.59,243,32
886397,9.31,391,42
886431,8.71,357,41
886626,4.50,99,22
886959,7.94,278,35
887524,5.82,128,22
887530,5.91,130,22
887771,7.78,140,18
887872,2.87,43,15
887960,5.48,126,23
887962,11.00,396,36
888093,3.85,104,27
888391,8.19,344,42
888773,5.32,117,22
889064,9.36,393,42
889291,3.46,90,26
889616,6.90,145,21
890518,6.66,233,35
890649,5.91,130,22
890800,7.29,226,31
890825,5.14,113,22
891094,7.84,337,43
891183,5.05,106,21
891298,7.38,155,21
891456,7.82,344,44
891466,5.64,124,22
891798,5.90,124,21
891848,5.50,110,20
891979,7.28,131,18
892547,8.80,361,41
892578,7.56,340,45
892626,8.18,229,28
892885,5.76,121,21
892938,5.67,119,21
892965,5.90,118,20
893229,8.90,347,39
893388,5.65,130,23
893833,8.77,272,31
894080,8.24,206,25
894204,5.03,146,29
894528,5.70,114,20
894820,7.06,120,17
894840,6.00,120,20
895448,4.67,98,21
895792,7.03,253,36
895998,5.76,98,17
896061,8.39,235,28
896242,8.03,241,30
896394,9.73,399,41
896476,5.44,147,27
896487,7.17,215,30
896600,8.35,284,34
896617,4.69,122,26
896648,4.03,117,29
896787,6.10,128,21
896833,12.86,283,22
896882,8.03,265,33
896994,6.12,147,24
897257,4.07,118,29
897528,10.84,271,25
897556,4.64,102,22
897814,5.30,122,23
898576,5.38,140,26
898597,6.12,159,26
898709,7.16,265,37
898955,4.88,117,24
899077,8.27,124,15
899459,5.36,134,25
899941,5.40,108,20
900022,4.62,120,26
900405,8.02,337,42
901297,9.89,277,28
901374,9.96,259,26
901536,7.00,147,21
901652,8.86,381,43
902299,7.00,133,19
902301,5.67,136,24
902529,7.00,147,21
902530,7.67,161,21
902702,6.00,132,22
902902,8.96,233,26
903174,9.96,269,27
903238,6.30,126,20
903262,5.58,145,26
903264,6.40,64,10
903704,11.08,288,26
903723,6.71,114,17
903769,9.43,434,46
904007,7.25,145,20
904030,9.33,336,36
904119,6.75,135,20
904226,6.14,135,22
904228,7.28,131,18
904529,6.91,221,32
904539,7.76,256,33
904716,5.00,135,27
905327,4.83,116,24
905400,5.00,95,19
905838,6.00,162,27
905938,5.50,77,14
906235,3.85,50,13
906308,5.79,139,24
906672,4.42,53,12
906856,6.86,240,35
907043,7.83,313,40
908157,6.14,135,22
908358,3.92,51,13
908932,8.00,136,17
908943,5.88,147,25
909048,4.27,47,11
909165,6.10,128,21
909448,5.46,131,24
909776,5.55,111,20
910050,9.32,345,37
910112,4.38,114,26
910527,10.62,361,34
910810,7.16,136,19
910832,6.67,140,21
910911,7.65,260,34
910939,11.45,378,33
911069,5.55,111,20
911140,5.44,147,27
911356,9.73,146,15
911571,7.39,133,18
911693,5.74,224,39
911823,5.39,124,23
912123,7.91,253,32
912170,7.00,133,19
912171,5.68,125,22
912353,8.13,244,30
912572,7.38,155,21
912623,6.08,225,37
912624,7.21,245,34
912864,7.00,154,22
912895,5.11,92,18
913258,4.00,108,27
913508,6.59,145,22
913511,8.59,275,32
913806,6.12,147,24
914298,10.10,303,30
914446,6.05,121,20
914653,6.05,121,20
914682,4.89,93,19
914685,6.75,135,20
914933,9.00,360,40
915404,9.73,146,15
915409,6.08,225,37
915555,5.57,117,21
915689,4.31,112,26
915755,6.92,263,38
916188,5.20,104,20
916271,7.00,147,21
916289,8.16,155,19
916428,8.67,390,45
916602,7.50,255,34
916734,8.33,275,33
917279,7.61,251,33
917355,8.19,221,27
917809,5.19,109,21
918004,6.68,247,37
918005,4.26,98,23
918008,6.35,146,23
918404,11.76,388,33
918616,4.24,106,25
918738,10.00,400,40
919293,8.03,257,32
919488,7.28,233,32
919500,6.59,145,22
919709,5.88,147,25
919766,5.79,162,28
919861,13.59,435,32
919935,8.24,379,46
919985,8.95,340,38
920179,7.28,233,32
920654,8.25,264,32
920764,6.65,133,20
920852,8.03,241,30
920903,5.42,141,26
921294,8.44,380,45
921389,9.18,404,44
921586,5.92,142,24
921700,5.08,122,24
921765,8.40,126,15
921779,6.58,125,19
921815,7.44,238,32
921842,6.14,129,21
921888,5.57,39,7
921890,4.18,71,17
922250,7.21,137,19
922325,8.34,242,29
922332,6.60,66,10
922651,8.05,322,40
922955,11.48,287,25
922969,9.24,231,25
923068,5.90,242,41
923070,5.94,107,18
923097,4.43,102,23
923529,4.50,117,26
923554,6.85,137,20
923585,6.53,124,19
923760,10.60,371,35
923924,4.03,117,29
924187,4.93,138,28
924388,8.16,351,43
924677,7.42,141,19
924693,6.14,135,22
924719,5.95,125,21
925094,8.14,342,42
925219,9.56,172,18
925233,4.87,112,23
925322,7.30,146,20
