attractionId,timeslice,AverageTime,StdTime,AnomolousVisitorId
8,39,2.226530612,1.634559242,462275|950729|813750|1667329|2038593|422069|2017429|1480813|1000708|2048594|1067283|1357680|765755|178026|245572|732210|1283756|150855|2014265|1952264|1280922|613690|1591549|1321359|2051549|1855670|1572923|627477|74613|1901765|318567|335779|1296711|1738445
9,39,4.72173913,1.9221016,20448|1634|878|1197|182809|49610
10,39,3.268292683,1.605056263,7111|2679|135664|1980
11,39,2.039215686,0.908348741,69324
12,39,1.989361702,0.961282619,1634|7554|15712
13,39,1.611940299,0.742144989,75552|4908|96702|96728|1980
14,39,1.191489362,0.430146997,941
15,39,1.694444444,0.60264371,2096121|1155470|948459|1709971|18647
16,39,1.317460317,0.547112169,1775|941|15755
17,39,2.267716535,0.789611259,878|8129
18,39,2.521008403,1.374732455,null
19,39,1.707317073,0.571748206,941|1888873
20,39,3.946308725,1.966425043,74204|941|878|7509|94080|7339|77124|9103
21,39,2.325581395,0.961032387,941|1217
22,39,1.50802139,0.586764622,69478|106322|480467|23379|73216|221553|73832|1596977
23,39,1.613445378,0.697159443,436|71526|15746|7478|626433|74616|18521
24,39,1.441176471,0.652998454,43833|1775|1748887|255455|1751308|1737703|7478|3499|6393|1409020|73365|84322
25,39,1.846153846,0.904312901,565653|12061|20345|3499|118662
26,39,2.086614173,0.924406407,4773|7111|1197|15746|15466|6393|6534
27,39,1.802816901,0.721792399,941|878|7554|928330|930960
28,39,1.602040816,0.678978796,941|1680161|930161|1197|1961439|120476|953838|1630278|1551364|176894
29,39,1.464566929,0.645366024,436|1775|1458915|1634|941|878|3499|6110|437652|73436
30,39,2.95826087,1.430280198,8908|571588|56638|497553|1727|436|268563|314102|69478|1819576|203267|49580|1587254|902299|336328|90317|20700|725559|193091|2031481|647774|1839291|878|1350021|12061|199666|2705|2706|57581|1061759|4343|731228|7478|15715|13357|163330|982738|2023392|1526716|678246|193861|118662|258938|903174|52671|9103|18521|1652145|2093585|904030|18647|556129
31,39,1.765957447,0.73892883,878|73415|9103|1980
32,39,2.601910828,1.45790004,2090763|916602|1875369|1725365|1643608|1683311|487752|1043143|1877839|1174742|1318717
33,39,4.031413613,1.650905519,941|2705|15755
34,39,4.022857143,2.013609393,null
35,39,3.56043956,2.383838676,null
36,39,2.275,1.882408281,null
37,39,4.053333333,1.491578334,1993200|53558|436|1926066|71526|493093|7111|372469|611007|1021931|1702208|1340079|72385|161753
38,39,4.253333333,1.849504598,164193|941|176062|191677
39,39,3.042553191,1.902808806,null
40,39,3.115577889,1.505226801,20700|2369|8672|2231|430595
41,39,3.5,1.774983995,null
42,39,3.412,1.752367487,null
43,39,0,0,null
44,39,3.295238095,1.602709885,436|1775|74204|941|33136|8672|124052|182577|47291
45,39,2.541666667,1.537743695,2000894|522186
46,39,3.088435374,1.788393808,null
47,39,2.974358974,1.551915748,null
48,39,2.974193548,1.721216513,null
49,39,2.027777778,0.686622616,2018584|1795965|193521|1698476|1809420|2045865
50,39,1.916666667,0.689146457,436|49580|1217|13357
51,39,2.285714286,1.222660198,87021
52,39,2.097560976,1.063923711,null
53,39,3.982758621,1.896320654,19162|1727|40715
54,39,3.257142857,1.95258071,null
55,39,3.418604651,1.659820082,null
56,39,3.324324324,1.953585564,null
57,39,4.448979592,2.02284255,4343|7554|15715|15712|99755|8385
58,39,3.957142857,1.822597864,878
59,39,3.653846154,1.814046807,941
60,39,0,0,null
61,39,2.932038835,1.706687023,null
62,39,4,0,null
63,39,1,0,null
64,39,3.747572816,2.326649742,null
65,39,2.270588235,0.882797581,436|941|878
66,39,1.75,0.433012702,null
67,39,1.714285714,0.795394909,442914
68,39,0,0,null
69,39,0,0,null
70,39,0,0,null
71,39,0,0,null
72,39,0,0,null
73,39,0,0,null
74,39,0,0,null
75,39,0,0,null
76,39,0,0,null
77,39,0,0,null
78,39,0,0,null
79,39,0,0,null
80,39,0,0,null
81,39,4.486280488,1.945044208,56638|436|187421|941|878|12030|2706|1197|9924|20345|15746|7509|105834|72585|73436
82,39,0,0,null
83,39,2.555555556,0.496903995,null
84,39,2,0,null
85,39,4.5,2.211475752,1634|878
0,40,0,0,null
1,40,1.427692308,0.581802063,8908|1727|436|295158|4908|292787|941|715273|217208|8672|7157|1197|7509|77124|52671
2,40,1.665634675,0.603477881,573722|187536|1727|436|1905354|1504179|941|878|1846867|1217|480467|360036|73216|182436|1901230|99755|1321313|560932|73365
3,40,1.501858736,0.56309589,187536|941|878|1197|135664|72585|168587|134375
4,40,4.278719397,2.030039679,8908|436|90317|878|111845|12030|73058|8672|7111|7157|23379|96702|75415|124052|9591|24136|1980|176894
5,40,4.269736842,2.019981402,8908|75552|1727|436|1775|4828|4773|164193|941|878|2706|1197|20345|4343|15746|7478|8129|9565|6162|644063|6393|7613
6,40,1.718367347,0.734671525,1775|1634|1350988|973634|878|8672|1416580|1116330|96702|1683573|246199|889064|2049023|644063|437652
7,40,4.378625954,1.963484727,1775|61892|20627|941|878|7157|2705|197411|4343|47304|7478|3499|7228|91552|6393|150987|1980|1951
8,40,2.562189055,1.920763674,null
9,40,2.300813008,1.970581115,null
10,40,2.086021505,1.021643503,436|8672|7111|135664|1980
11,40,2.306666667,0.918457967,1217
12,40,2.268292683,0.920849396,436|878|7554
13,40,1.846153846,0.621761828,null
14,40,1.755555556,0.863546139,4908|941|1197
15,40,2.790697674,1.116329772,43833|6393|18521|134375|84322
16,40,1.333333333,0.608580619,20448|1775|135664|1980
17,40,1.671641791,0.512099945,878
18,40,1.571428571,0.587953481,1727|2231
19,40,1.611940299,0.594822215,19162|941|878
20,40,3.260869565,2.032094342,null
21,40,2.343137255,0.899028108,436|1775|7478|91552|49610
22,40,2.15,0.709533297,19162|943910|941|480467|73216|47304|1501470
23,40,1.861111111,0.746053,436|626433
24,40,2.151162791,0.899256082,1217|15755|8385|1980
25,40,1.674698795,0.627009691,629339|2679|2025045|15755|1512997|1951
26,40,2.352941176,0.857386103,1197|15466
27,40,2.258426966,1.029659357,8908|7111|164723|417205
28,40,1.59223301,0.634057609,1458915|1634|1581268|242698|921815|665500
29,40,1.368421053,0.57553768,20627|941|7554|437652
30,40,3.068548387,1.670269663,null
31,40,1.702702703,0.679398074,941|878|168587
32,40,3.232441472,1.738733192,null
33,40,3.72,1.848445834,20700|941|878|2705|1980|1951
34,40,3.79375,1.96619713,null
35,40,4.18699187,2.08911774,436|1634|57581|75964
36,40,3.514285714,2.064736551,null
37,40,4.22962963,2.117335996,null
38,40,3.134328358,2.341268592,null
39,40,4.06097561,1.684560889,null
40,40,3.172619048,1.683819365,null
41,40,2.955696203,1.959700658,null
42,40,3.082251082,1.654639103,null
43,40,0,0,null
44,40,2.873417722,1.651634271,null
45,40,3.068027211,1.346155227,1727|1226515|958832|1069549|1071486|1216773|35076|611642|672720|8129|1406001|884921|1778519|118662|168587|1469401|1465836|7613
46,40,3.139664804,1.622017435,null
47,40,3.408045977,1.541256722,8908|436|1775|4908|33136|73365|1951
48,40,2.710843373,1.673517787,null
49,40,1.492957746,0.919088661,1098136|1856188|1897606|1836644|1016471|414954
50,40,2.235294118,1.296003659,74204
51,40,2.477386935,1.240715208,1523396|571405|1364982|1060589
52,40,2.264705882,1.100344887,436|4908|878|947796|145262|963275|1980
53,40,3.577777778,2.294826292,null
54,40,4.752380952,1.896507511,677351|941|878|6393|18521|7680|1980
55,40,3.333333333,1.463127042,72585
56,40,4.666666667,2.180414812,436|878|15466|9103
57,40,3,2.020101008,null
58,40,3.220588235,1.818239866,null
59,40,4.46031746,1.779243897,941|878
60,40,0,0,null
61,40,3.386138614,1.676288725,20448|436|295158|941|40715|878|111845|7639
62,40,0,0,null
63,40,0,0,null
64,40,3.586864407,2.45059527,null
65,40,2.209677419,0.920035757,436|1885886|71526|438261|941|2679|7339|882360
66,40,1,0,null
67,40,2.095238095,0.293543524,662174|1272536
68,40,0,0,null
69,40,0,0,null
70,40,0,0,null
71,40,0,0,null
72,40,0,0,null
73,40,0,0,null
74,40,0,0,null
75,40,0,0,null
76,40,0,0,null
77,40,0,0,null
78,40,0,0,null
79,40,0,0,null
80,40,0,0,null
81,40,4.370820669,1.966207437,56638|436|187421|941|878|12030|975742|2706|1197|9924|47291|15746|7478|105834|72585|74616|161753|73436|173339|150987|1980|1951
82,40,0,0,null
83,40,5.333333333,1.490711985,1748887
84,40,2,0,null
85,40,5.555555556,1.551140118,1634|878
0,41,0,0,null
1,41,1.411552347,0.560477339,8908|1727|941|1369183|1217|40410|176062|6393|52671|49610
2,41,2.071618037,0.801714238,1727|43833|4908|187421|941|878|7111|12061|124052|176062|164723|6110|6393|77124|9103|73365|1980|84322
3,41,1.872483221,0.773331277,8908|436|74204|1217|999107|4343|176062|10019|6162|168587|52671
4,41,4.335863378,2.05795858,8908|436|90317|878|12030|8672|7111|23379|2679|96702|75415|124052|9591|24136|168587|1980|176894|1951
5,41,4.461148649,1.965431365,53558|75552|436|1775|4828|4773|164193|941|878|1197|20345|4343|15746|7478|8129|9565|6162|8385|644063|6393|77124|7613|7639
6,41,1.898809524,0.709226654,187536|941|878|7157|2679|135664|437652|77124|9103
7,41,4.475232198,1.946476919,20448|1775|295158|61892|20627|941|878|2705|197411|4343|135664|7228|91552|118662|52671|1980
8,41,2.152749491,1.577331827,1318265|353773|386182|545196|1116140|204160|1939292|473656|1425356|1849090|249151|904529|1164755|170430|134794|365343|115651
9,41,3.011494253,1.942666712,null
10,41,3.767857143,1.858261658,436|203267|57581|7509
11,41,2.227272727,0.919095262,7111|1217|1980
12,41,3.147368421,1.43441344,436|1634|941|15755|6393
13,41,1.607142857,0.669566322,1727|1829621|8672|305083|18521
14,41,1.823529412,0.726171786,4908|1217|15466
15,41,1.813953488,0.653842127,75552|436|1217|197411|736972|145262
16,41,1.20754717,0.523948395,8672|7157|135664|75964
17,41,1.5,0.582078852,436|49580|13357
18,41,1.558441558,0.635841946,69478|941|2679|145262|41235
19,41,1.745098039,0.478688456,745640
20,41,3.333333333,1.765814042,null
21,41,2.333333333,0.960458547,878|736972|191677
22,41,2.075757576,0.809402615,40410|7509
23,41,2.118421053,0.672993297,74204
24,41,1.555555556,0.717410371,8908|130895|941|1486520|878|938712|9924|1260679|7509|339461|8385
25,41,1.573770492,0.61232612,1727|69324|941|1216773|1197|1406001|884921
26,41,2.470588235,1.120375471,1727|20627|878|111845|15755|430595
27,41,2.051282051,0.773154577,941|878|164723|1980
28,41,1.693069307,0.765714032,1634|12061|1511380
29,41,1.533333333,0.572065782,15490|49610
30,41,2.781007752,1.511881849,291118|859113|1244181|1730482|1733831|1447438|647751|927850|1243186|1903696|1853425|1152737|1380475|227163|328433|2000836|611316|1924604|819126|389918|827231|1270619
31,41,1.6,0.878787043,417205
32,41,3.325358852,1.756962439,null
33,41,3.852941176,1.879398032,19162|677351|43833|20700|941|878|15490|6393|1980|84322
34,41,3.659863946,1.903401205,null
35,41,3.760869565,2.014004097,null
36,41,3.583333333,2.14454519,null
37,41,3.215909091,1.871636415,null
38,41,3.85,2.093643654,null
39,41,3.797619048,1.891092355,23379|9103
40,41,2.970588235,1.489207391,1555973|424481|195083|487862|564792|533015|1056187|1376266|1595318
41,41,2.715789474,1.667261672,null
42,41,2.946341463,1.647607762,null
43,41,0,0,null
44,41,3.188172043,1.614903277,null
45,41,3.184615385,1.57903654,187536|878|47304|7613
46,41,2.957831325,1.571972806,null
47,41,2.82208589,1.645946261,null
48,41,3.512048193,1.979034333,null
49,41,2.2,0.938083152,null
50,41,1.921875,0.703675457,941|7157|99755
51,41,2.127118644,1.090175785,null
52,41,2.046875,1.234423673,1939208|2019254
53,41,3.257142857,1.911646063,null
54,41,3.206521739,1.768196239,null
55,41,3.603174603,1.968248889,null
56,41,3.201923077,1.59179552,878|8672|15466
57,41,4.397260274,1.880510161,941|15715
58,41,4.384615385,2.174954679,878|1197|1980
59,41,3.49122807,1.668190326,941|878
60,41,0,0,null
61,41,2.931192661,1.805758178,null
62,41,3.5,2.298097039,null
63,41,0,0,null
64,41,3.267303103,2.388074901,null
65,41,2.033613445,0.963813611,1634|941|7157|2231|15712|1571283|454462|115573
66,41,1.333333333,0.471404521,null
67,41,2.173076923,0.949563,94080|134375
68,41,0,0,null
69,41,0,0,null
70,41,0,0,null
71,41,0,0,null
72,41,0,0,null
73,41,0,0,null
74,41,0,0,null
75,41,0,0,null
76,41,0,0,null
77,41,0,0,null
78,41,0,0,null
79,41,0,0,null
80,41,0,0,null
81,41,4.752427184,1.882470563,56638|436|71526|187421|878|12030|975742|7111|2706|182577|47291|15746|7478|3499|105834|74616|161753|73436|173339|150987|1980|1951
82,41,0,0,null
83,41,0,0,null
84,41,0,0,null
85,41,4.46875,2.014852686,1634|878
0,42,0,0,null
1,42,1.657627119,0.564178165,436|1775|941|12030|7157|9924|3499|6393|73365|1980
2,42,1.367346939,0.579973448,1727|69478|878|7111|1217|2705|96728|124052|7554|880619|1235058|1761397|1980|7613
3,42,1.838187702,0.740772629,19162|436|164193|941|878|7509|191677
4,42,4.196721311,2.0180328,8908|436|1634|90317|941|878|12030|8672|96702|75415|7554|7509|9591|6393|168587|7613|7639|1951
5,42,4.342532468,1.8980957,53558|436|1775|164193|941|878|1197|20345|8129|7339|9565|8385|644063|6393|77124|7613|7639
6,42,1.807692308,0.690023352,1627640|436|1634|941|33136|878|556071|3499|72385|1193880|73415|1059623|173339
7,42,4.290225564,2.01300327,436|1775|295158|69324|20627|941|878|73058|8672|2705|4343|94080|135664|7228|91552|118662|52671|9103|1980
8,42,2.006224066,1.338374167,1569480|1349406|428884|1884193|762846|772368|1448185|1116130|1991504|1594508|1802142|1296179|1852135|1597636|15715|1723510|1300405|1782283|323527|1713926|320895|809588|1840694|1392457
9,42,3.909090909,2.009201224,null
10,42,2.183908046,0.9788912,203267|4908|941
11,42,2.46,1.179398152,1727|7111|2706|2679|197411
12,42,3.21641791,1.756622085,null
13,42,1.762711864,0.746656642,878|1980
14,42,1.697674419,0.539397094,1154245|941|1556578
15,42,1.699115044,0.665049436,75552|436|941|878|191677|41235|9103
16,42,1.493333333,0.65449149,69478|941|7111|7157|1217|173339
17,42,1.403508772,0.556602665,878|15466
18,42,1.787878788,0.679605634,941|878|1197|197411|7554|176894
19,42,1.615384615,0.67263299,422069|2048594|40715|1067283|2369
20,42,3.589189189,1.84547958,null
21,42,2.185714286,1.02374007,989326|878|1546447|191677
22,42,1.818181818,0.733005739,1197|1980|1951
23,42,1.662162162,0.570438667,878|47304|1264051
24,42,1.712962963,0.989943977,967020|1251853|829904|1010841|72042|2087150|1661533|262364
25,42,1.659340659,0.645750124,1727|1048798|902902|1197|408469|248178|918404|643918
26,42,2.333333333,1.290408831,null
27,42,1.6,0.783326241,1727|677351|15746|164723|74616|1980
28,42,1.755102041,0.69519927,4828|47291|134375
29,42,1.530973451,0.613170151,187536|1725365
30,42,2.901606426,1.50476477,997101|1106452|1876603|1814012|917355|1729573|871747|1547937|1574806|735230|949503|1729991|77892|1947176|1517802|57581|1651048|51523|1339725|1079812|683399|1683668|455752|1058549|1209128|1606701|1452626|183920|1825862|1616457|129173|1947812|648000|445691|231868|1738396|1219615|695209|1771317
31,42,1.541666667,0.748032237,4908|878|1217|2705|11810
32,42,2.877272727,1.622116583,null
33,42,3.724358974,1.652850702,19162|677351|43833|90317|20700|941|878|1217|480467|23379|73216|15490|6393|1980|84322
34,42,3.583892617,1.867378896,null
35,42,4.085714286,2.187209039,null
36,42,3.26,1.837798683,null
37,42,4.215909091,1.471106209,846631|2679|7554
38,42,2.473684211,0.772084577,436|1634|702567|9924
39,42,3.460526316,1.915252314,null
40,42,3.052631579,1.459282903,941|878|966656|15715|1724998|91552|1770129|11810|1352988
41,42,2.826666667,1.664228617,null
42,42,3.193717277,1.742944523,null
43,42,0,0,null
44,42,2.629213483,1.515842687,234695|1292409|1743218|1221080|1475524|1323679|1058673|1118027|1339641|1336358|91683|388434
45,42,2.634020619,1.477637283,100951|1527648|822469|1959069|1998550|2087553|354488|704004
46,42,3.039215686,1.88237964,null
47,42,3.34057971,1.84703075,null
48,42,2.807881773,1.711590148,null
49,42,2.5,1.610512341,45138|870188|1031660
50,42,1.973333333,1.004886432,1706270|1361307
51,42,2.821428571,1.165849121,436|69324|941|10019|3499
52,42,2.058823529,1.216072231,674952|1314513|1828090
53,42,2.852941176,1.668766064,null
54,42,3.914893617,1.591105373,18521
55,42,3.835443038,1.916887001,2706|72585
56,42,4,1.771943833,8908|8672|4343
57,42,2.726190476,1.956571984,null
58,42,3.337837838,1.955022558,null
59,42,3.337662338,1.853885876,null
60,42,0,0,null
61,42,2.956349206,1.781318233,null
62,42,4.083333333,1.381926996,1039362
63,42,0,0,null
64,42,3.557692308,2.326602134,null
65,42,2.02189781,1.170585178,null
66,42,3,0,null
67,42,2.34375,0.938833687,941|878
68,42,0,0,null
69,42,0,0,null
70,42,0,0,null
71,42,0,0,null
72,42,0,0,null
73,42,0,0,null
74,42,0,0,null
75,42,0,0,null
76,42,0,0,null
77,42,0,0,null
78,42,0,0,null
79,42,0,0,null
80,42,0,0,null
81,42,4.434915773,1.951107385,56638|436|69478|71526|878|12030|975742|7111|7157|2706|182577|47291|7478|3499|161753|73436|173339|150987|1980|1951
82,42,0,0,null
83,42,1.058823529,0.315163946,1458915|941|878|1458789|596672
84,42,1.166666667,0.580903227,1861533|4343|9565|1924631|337056|269714
85,42,2.211267606,1.730914805,1787551|644885|1600469|1629516|521750|1935406|1080969|1781070
0,43,0,0,null
1,43,1.57635468,0.63904307,1727|1047819|4773|941|480467|2706|1197|15746|80314|6393|74616|449821|7680|1980
2,43,1.621848739,0.693132175,436|49580|71526|941|878|8672|966068|4343|164531|1759789|15746|15712|1645462|13357|24136|681821|74616
3,43,1.506276151,0.604563513,670320|1727|20627|878|1175115|717513|7157|40410|96702|940341|1038617|1667161|1379445
4,43,4.41074856,2.008494037,8908|436|203267|1634|941|975742|2705|7554|7509|7478|9591|6393|168587|11810|49610|1980|7613|7639|1951
5,43,4.465890183,1.975043303,53558|56638|1775|187421|941|878|7157|2705|2706|20345|7554|47304|15715|7339|3499|72385|8385|827053|6393|77124|7639
6,43,1.798122066,0.780389654,1727|941|878|1217|707755|75415|1659840|1287441|1545570|523641|1188657|150987|1980
7,43,4.279809221,2.016803568,436|69324|20627|20700|878|73058|8672|94080|135664|3499|24136|7228|6162|118662|52671|9103|1980|1951
8,43,2.093126386,1.625279151,19103|187536|287839|412282|1233136|784784|620186|130741|1086360|692535|593363|1998752|1486735|579597|1367089|739949|1422571|1118070|1303823|1809489|2040759|724670|383012|386790|1523968|1202675|1694005|14215|119808|1554806|1916770|1847604|337181|1962454|1789454|1579326|239133|966736|1007980
9,43,3.596273292,1.875565097,null
10,43,2.22,0.993631723,4908|941|40715
11,43,2.230769231,1.078788185,1565633|937477|941|471766|366903|197411|15490|218064
12,43,2.359375,1.150074732,12030|8672|2679|7478|18647
13,43,1.571428571,0.551083393,75552|75964
14,43,1.657534247,0.474534468,null
15,43,1.960784314,0.856985071,941|878|7157
16,43,1.771428571,0.800845035,941|1217|2705|173339
17,43,1.661290323,0.725647456,878
